Studynum,ID,CCAA,multicultural,economy,homosexuals,antiterrorist,decentralization,vote,candidate_IU,candidate_PSOE,candidate_PP,national_id,proud_Spain,weight
2915,3928,17,4,5,5,5,3,0,2,5,10,3,1,0.5093
2915,3930,17,10,4,2,0,3,1,97,2,8,2,1,0.5093
2915,3931,17,4,5,5,2,3,0,97,0,8,3,1,0.5093
2915,3932,17,5,8,1,0,3,1,97,4,8,3,1,0.5093
2915,3933,17,4,7,3,0,3,1,97,0,8,3,1,0.5093
2915,3934,17,10,6,2,0,3,2,6,0,10,3,1,0.5093
2915,3935,17,4,3,3,2,3,1,7,5,8,3,1,0.5093
2915,3936,17,8,5,2,0,3,0,6,2,9,3,1,0.5093
2915,3937,17,4,5,0,0,3,1,97,4,7,3,1,0.5093
2915,3938,17,3,6,99,0,3,99,7,0,9,3,2,0.5093
2915,3939,17,5,5,3,3,3,2,97,6,0,3,2,0.5093
2915,3941,17,5,6,2,2,3,0,97,5,5,8,1,0.5093
2915,3942,17,7,5,2,2,3,99,2,6,7,3,1,0.5093
2915,3944,17,5,4,2,0,3,1,97,2,8,3,1,0.5093
2915,3945,17,10,5,9,0,1,1,6,97,97,2,1,0.5093
2915,3946,17,8,4,3,0,3,1,97,0,8,3,1,0.5093
2915,3947,17,5,3,98,2,3,1,5,4,8,3,1,0.5093
2915,3956,12,2,6,5,5,3,9,7,5,2,4,3,0.7563
2915,3957,12,0,2,0,8,4,3,10,5,2,4,2,0.7563
2915,3958,12,0,8,2,98,3,2,98,8,2,3,2,0.7563
2915,3959,12,0,5,0,0,3,0,97,4,0,3,2,0.7563
2915,3962,12,5,98,7,98,3,1,97,3,10,3,2,0.7563
2915,3963,12,0,98,0,10,3,0,5,5,0,4,2,0.7563
2915,3964,12,7,9,10,0,3,1,98,2,9,3,2,0.7563
2915,3965,12,2,98,7,1,3,99,97,3,8,4,2,0.7563
2915,3966,12,7,5,10,0,3,1,98,2,8,3,2,0.7563
2915,3967,12,0,5,0,7,3,97,2,2,1,3,2,0.7563
2915,3968,12,1,5,3,98,3,1,98,2,10,2,1,0.7563
2915,3969,12,0,5,0,10,4,9,7,5,2,4,3,0.7563
2915,3970,12,0,4,2,5,4,9,7,5,6,4,2,0.7563
2915,3971,12,1,98,98,98,3,1,5,2,10,3,2,0.7563
2915,3972,12,3,6,98,7,3,1,98,3,7,3,2,0.7563
2915,3973,12,5,6,98,98,3,1,98,2,6,4,1,0.7563
2915,3974,12,5,5,5,0,2,1,97,3,6,4,2,0.7563
2915,3975,12,0,0,0,5,5,9,4,2,0,5,3,0.7563
2915,3976,12,5,4,10,0,1,1,2,3,8,4,1,0.7563
2915,3977,12,8,5,2,1,3,1,2,0,7,3,1,0.7563
2915,3979,12,98,8,10,0,1,1,97,0,9,3,1,0.7563
2915,3980,12,3,4,5,4,3,0,97,2,1,3,1,0.7563
2915,3981,12,2,3,0,0,3,0,5,4,4,4,2,0.7563
2915,3982,12,6,4,10,0,2,1,97,5,6,2,2,0.7563
2915,3983,12,4,4,7,2,2,2,3,5,6,4,2,0.7563
2915,3984,12,6,6,10,1,2,1,2,2,9,3,1,0.7563
2915,3985,12,4,7,7,4,2,3,3,2,2,3,2,0.7563
2915,3986,12,5,2,10,0,2,1,97,5,7,3,2,0.7563
2915,3987,12,2,2,5,4,3,2,4,10,1,3,2,0.7563
2915,3988,12,4,5,8,1,2,1,5,3,8,4,2,0.7563
2915,3989,12,5,5,6,1,2,1,4,2,8,3,2,0.7563
2915,3990,12,0,0,0,5,3,2,4,6,1,4,2,0.7563
2915,3991,12,4,6,6,0,3,1,3,3,4,3,2,0.7563
2915,3992,12,10,4,10,0,2,1,97,2,3,4,1,0.7563
2915,3993,12,5,3,7,0,3,2,2,4,1,4,2,0.7563
2915,3994,12,0,0,0,0,2,2,2,7,0,4,1,0.7563
2915,3995,12,1,3,0,5,2,2,2,10,1,3,1,0.7563
2915,3996,12,0,1,1,5,3,1,7,7,7,4,2,0.7563
2915,3997,12,3,2,1,8,3,2,4,6,0,3,1,0.7563
2915,3998,12,5,2,7,98,3,2,0,6,0,3,1,0.7563
2915,3999,12,7,2,7,8,1,2,3,4,0,2,1,0.7563
2915,4000,12,1,2,2,9,3,0,2,4,0,3,2,0.7563
2915,4001,12,1,1,1,1,2,9,99,6,1,1,1,0.7563
2915,4002,12,1,1,1,1,5,0,99,0,6,4,1,0.7563
2915,4003,12,3,3,7,3,2,1,98,1,6,3,1,0.7563
2915,4004,12,3,3,9,1,3,0,2,1,5,2,1,0.7563
2915,4005,12,3,3,8,3,1,1,1,1,7,1,1,0.7563
2915,4006,12,5,1,5,6,2,1,1,1,5,1,1,0.7563
2915,4007,12,4,2,2,8,3,2,3,7,0,3,1,0.7563
2915,4008,12,4,3,98,7,3,97,0,0,0,3,2,0.7563
2915,4009,12,3,3,2,7,3,1,1,1,4,3,1,0.7563
2915,4010,12,10,1,10,1,3,1,98,0,10,4,1,0.7563
2915,4011,12,4,3,3,6,3,2,4,5,0,3,2,0.7563
2915,4012,12,5,5,10,0,1,1,98,0,10,2,2,0.7563
2915,4013,12,1,1,1,9,4,9,5,4,0,4,3,0.7563
2915,4014,12,2,2,3,6,3,2,5,8,0,3,1,0.7563
2915,4015,12,1,1,5,7,1,2,1,4,2,2,2,0.7563
2915,4016,12,5,5,98,0,3,99,4,0,0,3,2,0.7563
2915,4018,12,2,0,0,0,3,9,6,4,5,3,2,0.7563
2915,4019,12,10,10,10,5,1,2,98,5,0,3,1,0.7563
2915,4020,12,7,2,8,2,8,0,97,97,98,3,2,0.7563
2915,4021,12,5,4,0,0,1,1,97,2,7,3,2,0.7563
2915,4022,12,8,5,8,5,1,1,97,0,10,3,1,0.7563
2915,4023,12,5,3,2,99,9,99,4,4,4,3,2,0.7563
2915,4024,12,8,2,6,98,3,1,97,5,8,3,2,0.7563
2915,4025,12,98,98,98,98,8,99,97,97,8,3,2,0.7563
2915,4026,12,0,2,0,1,2,1,6,4,10,3,2,0.7563
2915,4027,12,99,5,5,0,1,1,2,4,9,2,1,0.7563
2915,4028,12,9,5,1,98,1,2,5,9,2,3,2,0.7563
2915,4031,12,8,1,10,2,1,1,97,3,9,3,1,0.7563
2915,4032,13,9,4,10,0,1,1,0,1,4,3,2,1.84
2915,4038,13,0,99,0,0,8,15,97,8,7,7,2,1.84
2915,4040,13,0,99,0,9,2,3,8,6,2,3,2,1.84
2915,4047,13,0,4,0,9,3,3,7,6,2,3,3,1.84
2915,4048,13,0,99,0,10,1,11,6,3,0,1,2,1.84
2915,4050,13,0,99,2,9,9,0,3,3,3,1,3,1.84
2915,4052,13,1,98,10,0,1,0,1,0,8,1,1,1.84
2915,4053,13,0,99,2,0,1,1,3,2,5,3,2,1.84
2915,4054,13,4,5,0,8,8,2,98,8,6,1,2,1.84
2915,4056,13,0,7,98,98,8,0,97,5,5,7,9,1.84
2915,4058,13,0,4,0,9,2,0,8,3,2,9,2,1.84
2915,4059,13,0,7,0,0,2,1,97,6,6,1,2,1.84
2915,4061,13,0,99,0,0,3,4,5,3,0,1,2,1.84
2915,4062,13,0,6,0,9,2,2,1,6,5,1,2,1.84
2915,4063,13,98,98,0,10,8,2,97,6,8,1,1,1.84
2915,4064,13,3,5,0,98,1,1,0,0,8,1,1,1.84
2915,4066,13,0,99,0,10,1,2,7,6,2,1,3,1.84
2915,4069,13,3,1,0,0,8,2,98,4,5,3,1,1.84
2915,4070,13,2,10,3,10,5,96,0,0,1,7,3,1.84
2915,4071,13,0,5,9,0,1,1,2,1,3,1,1,1.84
2915,4073,13,5,0,0,6,2,99,5,7,99,1,1,1.84
2915,4074,13,3,3,5,7,2,0,5,5,5,2,2,1.84
2915,4076,13,4,5,8,0,2,1,3,5,6,2,1,1.84
2915,4078,13,10,2,0,0,1,0,3,4,4,3,1,1.84
2915,4079,13,4,0,0,5,2,2,97,10,4,3,1,1.84
2915,4080,13,5,5,0,3,1,1,4,4,4,1,1,1.84
2915,4081,13,5,5,5,5,1,4,5,0,5,1,1,1.84
2915,4082,13,3,1,0,7,3,2,7,8,2,4,1,1.84
2915,4083,13,10,6,0,0,1,0,97,0,0,7,1,1.84
2915,4084,13,5,2,3,0,2,4,6,1,7,2,2,1.84
2915,4085,13,8,2,9,0,1,1,3,0,10,2,1,1.84
2915,4086,13,6,4,4,0,4,2,97,5,1,1,1,1.84
2915,4087,13,5,6,2,8,3,4,97,9,3,1,1,1.84
2915,4090,13,4,10,5,0,1,1,0,3,5,3,2,1.84
2915,4091,13,3,0,0,8,2,3,6,1,0,3,4,1.84
2915,4092,13,3,6,2,2,2,1,98,4,7,3,1,1.84
2915,4094,13,0,1,3,4,3,3,10,5,5,1,1,1.84
2915,4095,13,5,3,3,6,8,0,98,4,5,3,8,1.84
2915,4097,13,6,6,2,3,5,1,97,6,8,3,1,1.84
2915,4098,13,8,5,1,1,1,2,97,5,0,1,2,1.84
2915,4100,13,6,4,4,98,2,2,97,8,0,3,3,1.84
2915,4104,13,2,3,3,0,1,4,5,5,5,3,1,1.84
2915,4105,13,1,5,2,5,2,1,97,10,8,3,2,1.84
2915,4106,13,0,0,0,5,2,3,6,8,1,3,3,1.84
2915,4107,13,10,5,5,9,1,2,97,7,0,3,2,1.84
2915,4108,13,7,6,5,3,1,1,6,4,7,1,1,1.84
2915,4109,13,2,1,0,9,3,2,6,8,4,3,2,1.84
2915,4110,13,5,4,5,6,8,3,8,8,8,1,1,1.84
2915,4111,13,8,5,8,0,2,1,2,2,6,3,1,1.84
2915,4112,13,5,3,4,7,2,2,4,6,4,3,2,1.84
2915,4113,13,4,4,10,0,1,99,97,3,8,1,1,1.84
2915,4114,13,2,1,2,4,2,3,8,4,2,3,2,1.84
2915,4115,13,10,0,10,0,1,1,0,0,10,3,1,1.84
2915,4116,13,0,5,7,0,2,4,4,4,5,1,1,1.84
2915,4117,13,2,6,5,0,2,1,2,2,5,3,1,1.84
2915,4118,13,7,7,8,2,2,1,0,5,6,3,2,1.84
2915,4119,13,7,3,10,2,2,1,4,2,7,1,1,1.84
2915,4120,13,5,5,0,0,1,0,97,5,5,3,1,1.84
2915,4121,13,2,4,0,4,2,0,1,5,2,3,1,1.84
2915,4122,13,3,3,3,5,2,1,1,5,6,2,1,1.84
2915,4123,13,0,0,0,10,2,2,1,9,7,1,1,1.84
2915,4124,13,9,1,4,0,1,1,4,4,8,1,2,1.84
2915,4126,13,10,8,10,0,1,0,0,0,10,1,1,1.84
2915,4127,13,5,0,0,0,2,4,4,6,5,2,2,1.84
2915,4128,13,0,3,4,0,8,3,7,2,5,3,3,1.84
2915,4129,13,7,1,1,8,2,3,7,4,0,4,3,1.84
2915,4130,13,1,1,9,0,1,1,2,0,4,1,1,1.84
2915,4132,13,99,5,3,0,3,99,97,0,8,1,1,1.84
2915,4133,13,0,2,0,10,5,0,6,2,0,5,3,1.84
2915,4134,13,3,2,10,0,4,1,97,5,10,1,1,1.84
2915,4135,13,0,0,0,10,1,2,5,10,0,3,1,1.84
2915,4136,13,7,5,5,0,1,99,2,4,4,9,2,1.84
2915,4137,13,5,5,7,2,2,2,5,7,5,7,2,1.84
2915,4141,13,6,0,0,3,8,3,7,1,0,3,2,1.84
2915,4142,13,10,5,0,0,3,0,97,5,3,7,9,1.84
2915,4143,13,5,0,10,0,2,1,1,1,8,1,2,1.84
2915,4144,13,0,7,3,1,2,2,97,7,5,2,9,1.84
2915,4145,13,6,0,10,0,1,1,0,0,10,1,1,1.84
2915,4147,13,8,5,0,0,8,4,5,4,4,1,1,1.84
2915,4148,13,6,0,10,0,8,0,10,0,0,1,1,1.84
2915,4149,13,5,0,0,0,3,1,5,0,8,1,1,1.84
2915,4150,13,0,5,10,0,2,1,98,7,7,4,2,1.84
2915,4152,13,0,0,0,0,2,2,5,6,0,3,1,1.84
2915,4153,13,1,10,0,8,3,2,6,10,3,1,1,1.84
2915,4154,13,3,8,1,0,1,1,4,6,8,1,2,1.84
2915,4155,13,3,3,1,1,3,0,5,5,4,1,2,1.84
2915,4156,13,6,4,3,1,3,1,4,4,6,3,2,1.84
2915,4157,13,5,7,4,5,2,1,3,3,5,3,2,1.84
2915,4158,13,98,6,7,0,1,1,2,1,7,1,1,1.84
2915,4159,13,3,3,98,1,3,1,5,6,6,1,1,1.84
2915,4160,13,5,5,1,1,2,99,3,3,3,1,3,1.84
2915,4162,13,2,2,98,2,3,2,5,8,2,1,1,1.84
2915,4163,13,10,3,5,7,1,15,2,3,3,7,4,1.84
2915,4164,13,5,5,2,1,1,1,6,6,6,3,3,1.84
2915,4165,13,2,2,2,98,3,1,5,5,6,3,2,1.84
2915,4166,13,5,3,3,1,1,15,5,5,5,1,1,1.84
2915,4167,13,2,2,2,98,4,2,5,3,3,2,2,1.84
2915,4168,13,4,2,4,0,1,1,1,3,8,1,1,1.84
2915,4169,13,5,5,5,1,1,1,3,4,8,3,2,1.84
2915,4170,13,1,5,1,1,3,0,6,7,6,1,2,1.84
2915,4172,13,1,3,10,99,1,0,5,5,5,1,2,1.84
2915,4173,13,5,3,5,0,1,99,97,5,6,1,1,1.84
2915,4174,13,4,5,10,1,1,1,2,2,6,1,1,1.84
2915,4175,13,7,3,3,0,1,1,5,4,8,3,2,1.84
2915,4176,13,3,3,1,0,1,2,6,8,3,1,1,1.84
2915,4177,13,2,2,2,1,3,0,6,5,2,3,2,1.84
2915,4178,13,5,5,0,7,4,2,0,6,4,1,3,1.84
2915,4179,13,5,5,4,0,1,1,3,3,5,1,1,1.84
2915,4180,13,6,5,1,2,3,0,98,7,8,4,2,1.84
2915,4181,13,6,6,10,0,1,1,2,0,8,2,1,1.84
2915,4182,13,5,7,5,0,1,1,4,2,8,1,1,1.84
2915,4183,13,5,5,5,98,1,4,2,2,4,1,1,1.84
2915,4184,13,5,5,98,2,1,99,98,5,6,3,2,1.84
2915,4186,13,1,1,1,2,3,11,5,5,2,4,3,1.84
2915,4187,13,5,2,4,98,3,99,99,99,99,1,2,1.84
2915,4188,13,2,2,0,8,4,77,6,6,6,7,4,1.84
2915,4189,13,6,4,8,0,2,1,98,4,8,1,1,1.84
2915,4190,13,5,5,9,0,1,1,4,4,7,1,1,1.84
2915,4191,13,99,98,98,0,2,1,2,0,9,2,2,1.84
2915,4192,13,4,5,5,0,2,4,5,2,7,1,2,1.84
2915,4193,13,2,1,1,5,3,1,4,5,7,1,1,1.84
2915,4195,13,4,4,2,2,1,2,5,8,0,2,1,1.84
2915,4197,13,7,5,10,0,1,99,99,99,99,1,1,1.84
2915,4198,13,5,2,0,1,1,2,6,10,2,1,2,1.84
2915,4199,13,4,7,5,0,1,1,2,2,7,3,2,1.84
2915,4200,13,8,5,7,0,2,1,0,0,7,3,1,1.84
2915,4201,13,5,5,5,4,3,1,2,0,10,1,1,1.84
2915,4202,13,0,0,1,10,1,2,3,7,4,1,3,1.84
2915,4205,13,5,5,2,3,3,2,5,5,5,3,2,1.84
2915,4206,13,5,8,3,1,2,99,97,4,2,3,1,1.84
2915,4209,13,0,0,0,7,2,4,7,7,7,3,1,1.84
2915,4210,13,0,8,10,0,2,1,1,0,10,3,1,1.84
2915,4211,13,2,2,5,7,2,4,5,7,7,3,2,1.84
2915,4214,13,8,5,9,98,8,1,97,98,98,7,2,1.84
2915,4215,13,2,3,1,9,3,2,97,3,8,3,3,1.84
2915,4216,13,0,5,5,1,3,1,4,4,8,3,1,1.84
2915,4217,13,3,5,10,0,3,1,97,8,10,1,1,1.84
2915,4220,13,5,2,2,4,4,2,5,10,0,1,1,1.84
2915,4221,13,3,4,0,2,3,11,5,4,4,3,2,1.84
2915,4222,13,5,5,4,98,8,1,98,98,6,3,1,1.84
2915,4223,13,0,2,2,3,3,2,4,5,5,1,2,1.84
2915,4224,13,6,4,2,0,3,1,98,4,7,3,1,1.84
2915,4226,13,3,3,3,2,2,1,2,1,8,1,1,1.84
2915,4227,13,4,5,3,2,1,1,97,8,4,3,1,1.84
2915,4228,13,5,4,7,3,2,1,4,5,8,1,1,1.84
2915,4230,13,2,8,2,1,3,1,97,0,10,4,2,1.84
2915,4232,13,9,3,1,6,1,11,3,2,2,7,2,1.84
2915,4233,13,2,4,5,7,2,4,5,3,2,7,3,1.84
2915,4235,13,8,3,1,0,3,0,97,0,10,3,2,1.84
2915,4236,13,2,2,5,98,5,3,8,4,1,7,4,1.84
2915,4237,13,6,6,5,3,8,99,8,8,9,7,1,1.84
2915,4238,13,2,7,1,8,8,0,97,97,4,8,3,1.84
2915,4239,13,7,2,0,0,3,4,0,3,2,3,1,1.84
2915,4240,13,5,5,0,5,2,1,5,6,6,1,1,1.84
2915,4241,13,5,2,98,0,3,99,3,6,7,1,2,1.84
2915,4242,13,5,5,6,2,1,4,2,3,5,2,1,1.84
2915,4243,13,4,3,3,8,2,2,4,7,4,2,3,1.84
2915,4244,13,3,4,9,0,2,1,4,3,6,1,1,1.84
2915,4245,13,2,2,7,2,2,1,7,7,9,1,1,1.84
2915,4247,13,9,5,9,1,1,2,0,8,0,1,1,1.84
2915,4249,13,5,5,5,0,1,1,0,0,10,1,1,1.84
2915,4250,13,1,3,3,1,1,4,5,5,5,3,2,1.84
2915,4252,13,5,3,5,4,3,1,5,8,7,1,1,1.84
2915,4254,13,1,1,0,4,2,1,7,5,98,3,2,1.84
2915,4255,13,7,5,9,5,3,1,98,5,7,1,2,1.84
2915,4256,13,2,2,8,0,2,1,3,4,9,1,2,1.84
2915,4258,13,5,4,2,0,1,4,4,3,5,3,2,1.84
2915,4259,13,6,3,7,2,1,1,7,3,8,2,2,1.84
2915,4260,13,0,2,0,2,2,2,5,8,0,3,1,1.84
2915,4261,13,1,1,10,4,1,2,97,9,2,3,2,1.84
2915,4267,13,5,5,5,0,2,4,5,1,4,3,1,1.84
2915,4269,13,0,0,0,0,2,1,1,7,7,3,2,1.84
2915,4270,13,0,0,0,10,4,3,97,6,2,7,9,1.84
2915,4271,13,5,5,10,3,2,1,1,1,8,3,1,1.84
2915,4272,13,5,5,5,5,2,2,4,5,6,3,1,1.84
2915,4273,13,99,0,0,10,2,2,0,9,0,1,1,1.84
2915,4274,13,7,5,10,0,1,1,2,0,3,1,2,1.84
2915,4275,13,3,4,10,0,1,3,10,0,5,1,2,1.84
2915,4276,13,5,4,2,4,1,1,3,3,3,3,2,1.84
2915,4277,13,3,5,0,0,2,4,4,4,4,7,2,1.84
2915,4279,13,1,5,0,2,2,4,6,3,6,3,1,1.84
2915,4281,13,0,0,2,9,2,0,5,6,6,3,3,1.84
2915,4282,13,0,0,0,0,3,1,1,1,2,3,1,1.84
2915,4284,13,2,98,98,98,1,0,97,0,0,1,2,1.84
2915,4285,13,0,99,0,0,1,1,97,8,8,1,1,1.84
2915,4288,13,6,7,0,98,1,1,0,0,98,1,1,1.84
2915,4290,13,6,4,5,0,2,99,5,5,5,3,1,1.84
2915,4293,13,0,0,0,10,2,2,5,7,0,3,2,1.84
2915,4300,13,4,4,5,5,2,0,5,5,5,3,1,1.84
2915,4302,13,5,0,4,0,3,1,0,0,5,3,1,1.84
2915,4308,13,6,6,10,0,1,0,0,0,0,3,1,1.84
2915,4309,13,5,0,0,0,3,2,5,9,5,3,1,1.84
2915,4312,13,5,5,5,0,3,1,3,3,6,3,1,1.84
2915,4313,13,3,4,6,0,3,1,6,7,8,3,1,1.84
2915,4315,13,5,5,5,0,3,0,2,5,5,4,1,1.84
2915,4317,13,10,10,10,0,2,1,98,0,6,3,1,1.84
2915,4322,13,6,10,10,8,9,0,98,7,6,1,4,1.84
2915,4323,13,0,99,10,0,1,1,3,0,7,1,4,1.84
2915,4324,13,0,0,0,0,1,0,97,5,8,3,1,1.84
2915,4331,13,6,5,5,0,3,1,3,0,6,3,1,1.84
2915,4348,13,0,7,5,2,2,1,3,5,8,1,1,1.84
2915,4352,13,6,6,5,4,1,1,2,2,7,3,1,1.84
2915,4357,13,2,7,3,6,2,1,2,4,6,3,1,1.84
2915,4358,13,0,2,1,3,2,11,8,6,8,3,2,1.84
2915,4359,13,0,0,0,10,2,3,5,7,3,1,1,1.84
2915,4369,13,0,2,0,10,3,3,5,4,0,3,2,1.84
2915,4371,13,1,6,98,98,2,99,5,5,5,3,1,1.84
2915,4373,13,6,5,98,98,2,1,3,4,6,1,1,1.84
2915,4374,13,2,7,5,3,2,1,3,4,6,1,1,1.84
2915,4375,13,5,5,3,4,2,1,3,4,6,3,1,1.84
2915,4378,13,4,2,3,4,3,2,3,4,3,3,2,1.84
2915,4380,13,0,0,0,10,4,2,4,10,0,3,2,1.84
2915,4381,13,5,5,0,10,3,3,8,6,4,3,2,1.84
2915,4383,13,2,9,9,9,8,1,97,5,10,9,1,1.84
2915,4384,13,3,5,5,0,2,1,2,2,5,2,2,1.84
2915,4385,13,5,1,0,10,3,2,7,9,0,7,1,1.84
2915,4386,13,7,5,1,5,3,99,97,98,98,3,2,1.84
2915,4387,13,5,98,10,0,2,1,2,2,8,3,1,1.84
2915,4388,13,0,2,0,10,3,11,8,1,0,7,3,1.84
2915,4389,13,0,4,0,10,3,2,4,3,1,7,2,1.84
2915,4390,13,2,0,0,8,3,3,5,5,4,8,8,1.84
2915,4391,13,5,5,1,5,3,2,97,7,10,3,1,1.84
2915,4392,13,5,5,10,5,8,3,97,98,98,3,8,1.84
2915,4395,13,2,0,3,2,1,2,3,7,1,3,2,1.84
2915,4397,13,5,5,6,5,2,1,3,5,6,3,1,1.84
2915,4398,13,2,2,2,8,2,15,4,6,6,7,2,1.84
2915,4399,13,0,3,7,0,2,1,2,4,7,2,1,1.84
2915,4400,13,8,8,10,0,4,1,7,0,10,1,1,1.84
2915,4401,13,1,5,5,1,2,4,3,3,4,1,2,1.84
2915,4402,13,2,2,1,2,2,4,8,2,2,3,2,1.84
2915,4403,13,1,5,5,1,1,1,2,5,7,3,1,1.84
2915,4404,13,3,0,4,5,2,15,5,5,6,1,1,1.84
2915,4406,13,2,3,1,0,2,1,5,4,7,3,1,1.84
2915,4407,13,0,10,5,10,1,1,0,0,2,1,2,1.84
2915,4408,13,0,1,2,8,2,2,2,3,5,2,2,1.84
2915,4409,13,0,0,0,10,4,3,8,6,5,7,2,1.84
2915,4410,13,2,2,0,5,2,15,6,7,2,3,2,1.84
2915,4411,13,1,4,4,3,2,96,5,6,4,3,2,1.84
2915,4412,13,5,8,6,0,2,1,2,0,8,1,1,1.84
2915,4413,13,0,0,10,0,1,1,4,5,5,3,2,1.84
2915,4419,13,4,5,4,1,2,0,4,3,5,3,3,1.84
2915,4421,13,6,7,10,0,1,1,0,0,6,1,2,1.84
2915,4423,13,3,5,5,1,3,0,97,98,98,1,2,1.84
2915,4425,13,3,5,7,0,3,0,97,4,5,3,1,1.84
2915,4426,13,0,0,0,2,3,2,6,8,5,3,2,1.84
2915,4428,13,6,2,10,0,2,2,0,8,4,3,1,1.84
2915,4429,13,0,0,0,10,5,99,6,3,2,7,4,1.84
2915,4431,13,5,2,0,1,3,4,5,5,5,3,1,1.84
2915,4435,13,3,4,2,2,5,2,5,8,5,1,2,1.84
2915,4438,13,4,5,1,2,3,2,4,10,7,3,2,1.84
2915,4439,13,2,5,10,0,2,1,2,1,8,1,1,1.84
2915,4440,13,0,0,0,8,3,2,7,8,0,3,2,1.84
2915,4443,13,3,5,2,5,2,4,2,7,3,2,2,1.84
2915,4444,13,1,9,2,3,2,15,2,3,4,9,2,1.84
2915,4446,13,5,2,0,0,2,1,1,4,7,8,2,1.84
2915,4447,13,8,6,10,0,2,1,3,6,8,3,2,1.84
2915,4449,13,2,4,1,5,2,4,5,5,5,1,1,1.84
2915,4451,13,1,0,0,2,3,2,4,5,3,1,2,1.84
2915,4452,13,4,3,98,0,2,1,6,5,8,1,1,1.84
2915,4453,13,6,6,0,9,3,1,3,4,6,1,1,1.84
2915,4455,13,7,5,5,3,9,1,5,4,5,1,2,1.84
2915,4457,13,0,5,2,6,9,3,8,5,4,1,2,1.84
2915,4458,13,2,2,1,2,4,99,5,7,5,1,1,1.84
2915,4459,13,6,5,0,98,2,3,98,3,3,1,1,1.84
2915,4460,13,1,7,0,5,4,0,4,5,0,1,4,1.84
2915,4462,13,2,5,4,2,8,0,98,10,10,1,1,1.84
2915,4467,13,8,8,5,3,4,1,97,98,9,3,1,1.84
2915,4468,13,6,7,6,6,3,4,6,7,5,3,1,1.84
2915,4470,13,1,3,0,0,1,4,2,3,5,3,1,1.84
2915,4471,13,7,5,0,0,1,1,1,1,7,1,1,1.84
2915,4472,13,6,7,98,8,1,1,97,6,7,3,1,1.84
2915,4474,13,0,0,0,3,2,2,7,7,6,4,2,1.84
2915,4475,13,0,0,0,5,2,4,8,8,6,3,1,1.84
2915,4476,13,1,0,5,0,3,3,6,5,2,3,2,1.84
2915,4477,13,6,5,5,0,2,1,4,2,6,1,2,1.84
2915,4478,13,5,5,98,0,3,1,98,4,5,3,1,1.84
2915,4479,13,10,2,1,1,2,2,97,7,0,3,1,1.84
2915,4480,13,2,7,5,0,1,4,8,4,7,3,2,1.84
2915,4481,13,3,99,0,2,1,1,4,2,6,1,1,1.84
2915,4482,13,10,0,0,10,4,4,97,6,5,3,1,1.84
2915,4483,13,5,1,0,5,2,4,98,8,6,3,1,1.84
2915,4485,13,6,4,3,0,1,1,3,3,8,1,1,1.84
2915,4486,13,6,3,5,0,2,4,98,2,5,3,1,1.84
2915,4487,13,4,5,8,4,1,1,3,5,5,3,1,1.84
2915,4489,13,2,5,10,0,3,1,2,5,8,1,1,1.84
2915,4491,13,0,5,9,0,3,2,7,10,6,1,1,1.84
2915,4492,13,0,3,2,3,3,0,97,98,6,1,2,1.84
2915,4493,13,1,99,99,0,3,0,98,7,6,1,1,1.84
2915,4494,13,3,3,5,2,2,1,2,4,5,3,3,1.84
2915,4495,13,5,4,5,5,2,1,98,7,8,7,1,1.84
2915,4496,13,0,4,2,5,2,1,2,2,7,3,1,1.84
2915,4497,13,3,5,2,0,2,1,5,4,5,2,1,1.84
2915,4498,13,2,5,6,2,2,1,0,4,9,1,1,1.84
2915,4499,13,1,3,2,2,2,4,1,6,6,3,1,1.84
2915,4500,13,5,1,10,0,1,1,0,0,6,3,3,1.84
2915,4501,13,5,5,5,0,1,1,0,0,7,3,1,1.84
2915,4502,13,3,5,2,7,1,4,2,7,6,3,1,1.84
2915,4503,13,0,0,0,0,2,2,97,7,2,3,2,1.84
2915,4504,13,3,5,10,7,3,1,6,5,9,2,2,1.84
2915,4506,13,0,2,0,7,3,2,8,8,2,3,3,1.84
2915,4507,13,0,4,0,2,3,0,2,8,8,1,1,1.84
2915,4508,13,3,2,4,4,3,3,7,8,2,3,2,1.84
2915,4510,13,6,0,0,5,3,2,0,6,0,3,1,1.84
2915,4511,13,5,2,0,0,3,1,1,2,7,3,2,1.84
2915,4512,13,2,5,5,5,1,0,2,6,6,3,9,1.84
2915,4517,13,5,5,0,0,1,4,2,6,6,3,1,1.84
2915,4519,13,8,3,10,0,1,1,7,0,10,3,1,1.84
2915,4520,13,0,0,0,10,4,2,9,9,9,2,1,1.84
2915,4521,13,2,99,99,99,2,1,3,3,5,1,1,1.84
2915,4522,13,4,5,1,5,2,1,3,0,6,3,1,1.84
2915,4524,13,0,5,0,0,2,4,3,0,0,3,1,1.84
2915,4527,13,5,5,5,2,2,1,3,0,6,3,1,1.84
2915,4536,13,1,1,0,1,3,2,5,10,0,1,3,1.84
2915,4538,13,0,0,2,5,1,4,7,0,0,1,1,1.84
2915,4539,13,0,5,0,0,2,4,1,1,4,1,2,1.84
2915,4540,13,2,2,1,1,3,2,8,7,1,3,1,1.84
2915,4541,13,5,6,9,9,1,1,1,1,7,3,2,1.84
2915,4542,13,2,5,5,10,2,1,5,7,7,1,2,1.84
2915,4543,13,2,5,9,0,1,1,1,4,7,1,1,1.84
